Date,WIKI/MMM,WIKI/AXP,WIKI/AAPL,WIKI/BA,WIKI/CAT,WIKI/CVX,WIKI/CSCO,WIKI/KO,WIKI/DD,WIKI/XOM,WIKI/GE,WIKI/GS,WIKI/HD,WIKI/INTC,WIKI/IBM,WIKI/JNJ,WIKI/JPM,WIKI/MCD,WIKI/MRK,WIKI/MSFT,WIKI/NKE,WIKI/PFE,WIKI/PG,WIKI/TRV,WIKI/UNH,WIKI/UTX,WIKI/VZ,WIKI/V,WIKI/WMT,WIKI/DIS
2005-04-29,56.58205300173484,44.109285354859,4.6962462110322,45.261071527353,32.133724947858,35.000566177359,14.655568384325,15.394665796254,31.78127426233,42.844981290336,24.055032210898,93.562705511557,26.511288731442,16.587956080358,59.775550156029,48.56671206584073,26.189285381449,20.524032341436,21.288049634701,19.43709552670522,8.1336359191416,16.622867399661,38.679720744109,27.24914990189,43.069976420087,39.668270906607,23.176811756092906,,36.95803679659,22.799043200664
2005-05-02,56.88542218874558,44.402231272776,4.7444328748725,45.154610673626,32.261456960712,35.815002428794,14.647082241659,15.440736389107,31.835243736772,43.378383652534,24.08825739351,91.521305531766,27.178380814309,16.609114187604,59.877289112828,48.672861079535565,26.248320118855,20.706094723175,21.350846241293,19.383317001532518,8.1664627273037,16.769701708675,39.144020254427,27.386156800838,43.147448602834,39.566877371061,22.639472265658352,,37.475480671977,22.738591192177
2005-05-03,56.79663120718146,44.36038185593,4.7157813450215,45.52722366167,31.962199102026,35.444804132687,14.689512954989,15.508070332507,32.206283873564,42.44680769602,23.988581845674,91.442453172032,27.545656230718,16.806589855227,59.845984818428,48.63747807497062,26.196664723625,20.867149907022,21.614591988979,19.48319140542468,8.2331752729235,16.824764574555,39.215450948321,28.063579801192,44.072557608577,39.371889802704,22.4452531727302,,37.945884195056,22.669503182478
2005-05-04,57.233186866538375,44.795615791121,4.8382015180212,45.839001876156,32.633704541027,35.680384866573,14.978041805636,15.568316492391,32.799948092432,42.995235476871,24.055032210898,93.107114099759,27.807995813868,17.060487142171,60.323375308022,48.276571428408204,26.639425254165,21.098229083844,21.934854682599,19.367951708626034,8.222585979968,17.02666174945,39.386884613669,28.771448779091,44.341431654581,39.859358723597,22.464675082023017,,37.985084488646,23.135847247946
2005-05-05,57.3219778481025,44.511039756573,4.7769914315213,45.428367154638,32.790632442533,35.875580331793,15.275056798949,15.646282111064,32.523354535914,43.423459908495,23.822455932616,92.257260889287,27.620610397332,17.166628704649,59.086855679238,48.48179285488488,26.491838410652,20.965183497189,21.821820790733,19.383317001532518,8.232116343628,17.038897941868,39.129734115648,28.992182116285,44.295859782377,39.929554248206,22.20571629145214,,38.079165193262,23.066759238247
2005-05-06,57.21838836961103,44.36038185593,4.8499225984148,46.394119184875,32.903766511061,35.498651157575,15.292029084281,15.660457678096,32.415415587029,43.27320572196,23.822455932616,91.71405574445,27.852968313836,17.329379100447,59.055551384839,48.269494827495215,26.277837487558,20.57304913652,21.45132081184,19.375634355079274,8.2363520608102,16.892063632854,39.108304907479,28.862786711723,44.847279436046,39.789163198989,22.37403950532321,,38.384927483263,23.22220726007
2005-05-09,57.514358308158094,44.184614305181,4.814759357234,46.05192358361,32.947560344039,35.976543503458,15.453265794936,15.795125564895,32.563831641746,43.581226804356,24.074967320465,92.432488355364,27.920427063789,17.548738329567,58.83583899595,48.24118842384326,26.536114463706,21.091226684547,21.476439454477,19.2911252440936,8.3369503438877,17.112315096375,39.272595503437,29.083520048917,44.929308806014,40.179138335703,22.361091565794666,,38.612289186085,23.36901928068
2005-05-10,56.68564248022631,43.92514792074,4.7431305326065,46.41693222496,32.717642720903,35.66019223224,15.453265794936,15.674633245127,32.105091108985,42.995235476871,23.809165859571,89.462382805367,27.328289147537,17.45674897542,57.517564662618,47.92981798367177,25.931008405301,21.077221885951,21.275490313382,19.129789668575494,8.2172913334902,16.922654113898,39.201164809542,28.702945329617,44.596634138924,39.754065436684,22.225138200744958,,38.196766074032,23.274023267344
2005-05-11,56.96681392184602,43.84144908705,4.6376408090642,46.120362703863,33.173828481094,35.942889112903,15.741794645583,15.688808812159,32.246760979396,43.258180303307,24.048387174376,90.899248027194,27.373261647506,17.527510017071,57.501870920555,48.08550320375752,26.049077880112,20.90216190351,21.036863208333,19.137472315028738,8.2427056365835,17.032779845659,39.629748972912,29.045462576987,44.66043476001,40.545714964215,22.25750804956632,,38.102685369416,23.032215233398
2005-05-12,56.071504857741154,43.640571886193,4.4448941537029,46.189085098621,32.436632292625,35.034220567914,15.869086785575,15.65336989458,31.662063226027,41.393147918088,23.83574600566,87.806483250944,27.155894564324,17.577042746227,56.98397743246,47.87320517636786,25.702248797855,20.853145108426,21.124778457561,19.206616133107925,8.1368127070282,17.020459570906,39.601176695354,28.839952228565,44.678663508891,39.761864939419,22.199242321687873,,37.357879791207,23.101303243097
