date,aetna,axp,bank_of_america,boeing,caterpillar,citigroup,colgate,cvs,disney,edison_int,emerson_electric,exxon,f,fedex,fifth_third,ge,ibm,intel,jcpenney,john_deere,jpmorgan,kroger,lowes,mcdonalds,meredith_group,pfizer,rds_b,shevron,target,toyota,trv,united_techn,wba
2010-07-16,-0.037561993208750755,-0.04720246428649777,-0.09161796587524007,-0.03837207480488747,-0.0322385801668833,-0.0624999704558622,-0.0031296803976199605,-0.024041511458369302,-0.029956079076679965,-0.02310937089884668,-0.028780104947464857,-0.02210229249030371,-0.043845084247135735,-0.03379930483828508,-0.08150921803958744,-0.045901584189607214,-0.020578269635963542,-0.02278001859356682,-0.0448351757678338,-0.022101925354514607,-0.03608511602665554,-0.020201792655118234,-0.04022993070484793,-0.01948633829146318,-0.052680367820578056,-0.02084753768210812,-0.02378279800661698,-0.021084193114781713,-0.01004119109767887,-0.022789997978698406,-0.013519204701515242,-0.031107981006008645,-0.017160407787462084
2010-07-19,0.018409504527991727,0.004833208256450838,-0.026466439127711072,0.020678650793540365,0.013450085468612594,0.02051272851479702,0.003380610629228009,0.003994375906617886,0.00847708769098321,0.01597544727046274,0.007297477947780795,0.008108969329839066,0.012345847464293014,0.005092608123427711,-0.02218600553355954,0.004810901456752115,0.01374661924301357,0.027117423863085577,0.010124386653217021,0.006361714803907237,0.0010258799070110847,-0.013255395122682256,-1.1493845952781356e-07,-0.00042918798515434453,0.00032709147016762863,0.011675885024020616,0.004757918832902552,0.006992879771452243,-0.0009941029336560936,0.006643194659847529,0.0018140014702767715,0.005452005758910472,0.0006847276167438743
2010-07-20,0.0014460934174451712,0.011544115225678553,0.0117561501305663,0.011079329377568836,0.025154313174137632,0.0025128118166597435,0.010347867618826001,0.013900184110170244,0.0027019579583775766,-0.002116795677637562,0.03293077480459705,0.008899519935415379,0.02351924614458145,0.012268509508550851,-0.010083940934501157,0.02188783738443112,-0.024963065491887426,0.002778639592302845,0.09157163927546952,0.009649067176863202,0.015112659757446023,0.019403382887564602,0.02007009637705859,0.013732085289825502,0.006213014619013801,-0.012220022215757465,-0.002651908784810364,0.015277786535630833,0.015926630184085244,-0.014462188022576372,0.012874294754321003,0.017321945344536127,0.009921554871781035
2010-07-21,-0.014079722129629157,-0.021635952202213926,-0.029774778239953115,-0.01095792294002218,0.006623556654314466,-0.012531788921947729,-0.011194494157791501,-0.01738281451787882,-0.017664607425422973,-0.01909078058994962,0.00786433055565361,-0.013231718358420963,-0.017021552067564727,-0.024765984835789956,-0.0424446130106485,-0.006693568830030028,-0.01011504767146687,-0.018013724386013563,-0.013773006752455519,0.01763064229693856,-0.03053257446068469,0.0063443142674992625,-0.017215642321628866,-0.01072415457250453,-0.021124335913138004,-0.0034363525458551702,-0.015574563564412336,-0.012722365509018396,-0.01685328644184836,-0.014532065033498243,-0.009532948680352482,-0.007551012009506475,-0.022357797112888766
2010-07-22,0.03515236393838106,0.049574640563378125,0.02245494388288294,0.05413090981527313,0.016898157368089972,0.038071589959336016,0.0008481930318549047,-0.0013348631776588515,0.023773051724795602,0.01668198208650562,0.02994528304764521,0.020801311594233596,0.046753419856869094,0.06078605815245508,0.10372292015698559,0.02493273810396901,0.017562445224795775,0.024459257887358143,0.04358872439043804,0.017001102952718394,0.024206178050823812,-0.009214002784708963,0.042542505788863316,0.01839989282459742,0.022244473548534316,0.02137942026068962,0.03434287442423756,0.017597142286358558,0.025713084454385138,0.022697577849537076,-0.011630418881981797,0.03729676269490079,0.019057508204090023
2010-07-23,-0.004244979543685967,0.037045744836940564,0.005856519965384166,0.019970109790657276,0.019264883750600426,-0.017115264489274584,0.010900045161928773,0.03375657724338632,0.016076278093126062,0.0,0.03542142015675953,0.005725800677022663,0.05210929375953888,0.005475640980458385,-0.01285125725558689,0.0328730592235027,0.00713878924614475,-0.004132485868584612,0.016220545569996192,0.02690655752228821,0.012198418904639574,0.018110370234192708,0.013442082031215108,-0.02100836346466395,0.012341540960187913,-0.015530125437564601,0.014736310949821307,0.0010893581516058237,0.008356036329019156,0.008057939452999374,0.017244983405265923,0.019703517724320996,0.024821470310592453
2010-07-26,0.01527525933435303,0.014289007884646487,0.029839789883976175,0.013543278371492828,0.009811205940206236,0.03233860626267715,0.0032346662026310202,0.0022629517720174075,0.007911123815452115,0.0027347289089147964,0.0005934530923279446,0.01121903127897017,0.01729537664844072,0.0561041033168006,0.04312458670462194,0.027371223737375106,0.00023380766857639124,0.0009221409273698633,0.026735776696523494,0.007442186893021008,0.012553388440489144,0.015865435467195432,0.032685946182535286,0.013876992971332047,0.035611083310589375,0.030178572080741928,0.0009190879485123649,0.014961981320820605,0.018500388029086823,-0.005749669040644223,0.006182754139603119,0.009732389652582052,-0.008626402577434966
2010-07-27,-0.007697527247548019,-0.019370473203562555,0.002826781890671759,-0.0033407667193765533,-0.011573372334872323,0.0024094778014132068,0.010150158535044085,-0.012903110489492775,-0.0034884465917889296,0.02181842899618336,-0.0061262289790076085,0.00695492610435422,0.006955638536701336,-0.012231464091949862,0.024961075830599144,0.0024781855292459465,0.001713046627097814,-0.005988275421220823,-0.012436803655443307,-0.010772936346391537,0.008926275397402428,0.007099071506016408,-0.029816342284966435,-0.006632019623129315,-0.004646421022105662,0.016644555169831765,0.004407945989161055,0.009113144767196601,-0.01362326728771035,-0.014104417480953702,0.002576996851509472,-0.006984622592109635,-0.026439160660187144
2010-07-28,-0.028561449003715156,0.0006735461448674762,-0.014094445997243077,-0.018945033963135294,0.007805684857495221,-0.01682669886442789,-0.00862976662568038,0.030718970512617405,-0.0070011866235834,-0.004448615835809244,0.002982422463979395,0.0016442345415148552,-0.009209823066179568,0.005705812402610588,-0.028919406439501527,-0.008034533077396322,-0.0015544847490521763,-0.011584744714860928,-0.019283775417955007,-0.0015554696606244756,-0.009093476316717974,-0.012217896284494767,-0.02127681120931557,-0.008949009063111801,-0.0180519971280656,-0.017682162372897547,-0.021942101784115486,0.0034524960131849802,-0.0063300140871581645,-0.0017167537793434384,-0.005733722212960646,0.00028152845383000447,-0.0058439091939490595
2010-07-29,-0.002177880591716641,-0.00044879533126596094,0.0028591878684567362,-0.0014853953907494333,-0.004589223955833388,0.007334928987001277,-0.06844701992909241,-0.020291588087735235,-0.00969456204306185,-0.007149160265796373,-0.013085187496713946,-0.009358020266448608,0.00464756510191755,-0.009294915500509093,0.004702197283216192,0.00623048759755096,-0.0031926537852896564,-0.014064363528921153,-0.01083458317677588,0.005141876278025981,-0.002728030690008043,0.006184346812943664,-0.010627906736116355,-0.00558976538613043,0.003803562194867327,0.0060000314165649105,0.005047815984025927,0.006087857277930375,-0.005599037096757464,0.002722859621164142,0.004573804275103566,0.0005624761436653358,-0.02074695552662076
2010-07-30,0.01309588418533969,0.0017953106272869945,0.0007129499079210344,0.01368654803042979,0.005043143679495543,-0.004854471976160513,0.011008633514010047,-0.006796033052323347,-0.0005932919752333898,-0.005400722256115986,-0.004820573435199815,-0.010937954561564656,-0.015420250626566379,0.005848543713972143,-0.008580410459546717,-0.001857628853697335,0.0029683473107084968,-0.020447017837751602,-0.0008113351271898939,0.033637953454105585,0.0017410253440468537,0.0014183851710212192,0.01269511555793823,0.005044993793581254,0.002525972159994838,-0.005964245754660813,-0.006324378123187313,0.0024990272832854377,-0.0036883826653748564,0.0037158119498561515,-0.0013858739918743979,-0.0007026197372481668,0.008121706373847015
2010-08-02,0.02333921058270727,0.007840686364039007,0.028489973937394275,0.022747376087471016,0.018637530021415438,0.021951195500220066,-0.009243041634828253,0.014011161994839538,0.023449127364928657,0.026847755795001316,0.026443108827824746,0.037868703859942565,0.030540312709782524,0.024833476213357963,0.05586172091187591,0.017989882379039424,0.01837998741867697,0.02669849095160215,0.034510610790079665,0.007348380346004824,0.0337634373938851,0.009442615891846806,0.028447665104560205,0.00745731154207907,0.05952756431449591,0.03200007880765421,0.046237271281719394,0.020863896990426678,0.008378929305417726,0.025772722425956518,0.007928490294704105,0.02123770490653909,0.0203150222493238
2010-08-03,-0.0017545315264649863,-0.008668825997605878,-0.006925361753670423,-0.002152337469629728,-0.009570550780763298,-0.01431964553470233,-0.0014058757645668551,-0.00835497083625103,-0.007830624816034915,-0.008225463772992492,-0.00019675332313484617,0.012592927597965708,-0.018996900048166454,-0.011465846337636032,-0.00894214852416797,-0.0006090568666780038,-0.002982602219701369,-0.013238560515468456,-0.08241754099503851,-0.005210442248967606,-0.013448719903021766,0.009354714377473261,-0.02766078048479792,0.0028468200620499484,-0.01872782698264064,0.05555584220720866,0.009482644900457471,0.011053950503608467,-0.014879257811204916,0.010133098432383525,-0.014356077362982167,-0.007988334200944136,-0.010641816868251497
2010-08-04,0.01722332362443635,-0.010986425656181575,-0.010460223857320261,0.001880498713494827,0.010658072448109124,0.0024211708593322445,-0.0010236647912118535,-0.00972133435507927,0.018123370063618527,0.0014811150992113387,-0.00786786316561372,0.0,0.015491816528693247,0.02786098029134143,-0.0007517310409312916,0.004877952435539568,0.006903468751983999,0.000869214650053296,0.024807602667912043,0.011074374763784478,0.005112255539434507,0.00880474634149242,0.0033752833652525016,0.0034067387208660538,0.004241244369711961,0.017326666529798196,0.004498317634958893,0.004576604542600338,0.010199971728886092,0.020337898834400958,0.01117334341958709,0.008885624777365653,-0.011103402803376072
2010-08-05,0.016585943359644695,-0.020176850614819664,-0.011980241357480992,-0.007797600197051446,0.011811003085402616,-0.009661841787309555,-0.011913657737923855,-0.014397948807317817,0.0043065564505864184,-0.0029577755250398408,0.0013876887526123038,-0.0001595893424743977,-0.00991592406416908,-0.0024428618692279302,-0.017306405507294786,0.002427058140743288,0.0042660057071783886,-0.002894045075937157,-0.07679461797390441,0.006216814807116666,-0.0004845500904974154,0.01010536465312506,-0.003363929151146694,-0.003395172256077328,-0.0066364904544569114,-0.015206821371441692,-0.004298871870747956,0.0006330296652181655,0.02640813131405917,-0.027070618323449147,-0.00019741134981721142,0.007293121259202895,-0.010877179819018257
2010-08-06,0.022094014457931577,0.0064784173003940015,-0.004279680889513582,-0.00014566682540140263,-0.005558721407924128,-0.009756406638195547,-0.008168303147112033,-0.009295910176478128,0.0005717835753524803,0.008602706239800861,-0.0027718329321787527,-0.011800387092593345,0.004622500624080095,-0.0050146992743972385,-0.028330651416673902,-0.004237126957342796,-0.007927908138222084,-0.0009679138144892407,-0.014014643104129254,0.0008827170699483577,-0.02011151695399871,0.009549948718971635,-0.02217898980953692,0.01831094579755388,-0.017613366817289977,0.0030881490248211296,0.004317431957544082,-0.004300315918897568,-0.010215848089004886,0.003876052716990541,-0.007894067946156547,-0.006420864452107433,-0.006739985324323405
2010-08-09,-0.010974393868687038,0.00574691336565647,-0.00358139692970727,0.004221055246779404,0.00712668661156024,0.0049261130207221004,-0.0030064356255017355,0.005361644934970489,0.004571431305715246,-0.001176506225753715,0.001588648927706826,0.007745769685928217,0.0007666890986464114,0.023089820738470213,0.026004745216094527,-0.004255471646991693,0.014292140473514792,0.0,-0.012838058445418632,0.01837128115202069,-0.015331219877506852,-0.00045043311351267157,0.0014788040347448739,0.016447974964276524,0.012365134717970294,0.011083872233450087,0.0062692517946518755,0.007113153052418442,0.019686402995108265,-0.006205248800398966,0.0067634942114542795,0.008524971307731333,0.01250000790267447
2010-08-10,-0.002353670137774766,0.007771662869494156,-0.02012957203099519,-0.0053627816845222,-0.009018746692357138,-0.01960737956578462,0.022289371337519626,-0.010666404184644152,0.0036974709328034816,0.0041222732768975145,0.005946204807863786,-0.008326785377116397,-0.009961713844013342,-0.0021767815733108042,-0.0015359773328090798,-0.007936431976033664,-0.0012119834433341747,-0.04019371345910172,-0.02368783535485941,-0.01977180212397711,-0.016323704053906374,0.010815575144778489,-0.019202155784580288,-0.0010972074852469982,0.0030531453835835887,0.009135158638531538,-0.0010683204611140473,-0.0031529592338662704,-0.0076851460261294635,-0.0027749755404326004,-0.023908174510859248,0.0005451023697569113,-0.004585700155044892
2010-08-11,-0.04684875401752142,-0.025629299892431012,-0.03228168206576365,-0.04401061526112571,-0.0379445161113966,-0.03750018564909474,-0.019238539838959956,-0.03571429934930115,-0.030320245137789748,-0.02346039597389471,-0.04135669350268567,-0.017889322615546988,-0.03947368023794995,-0.045579703013643,-0.04769248513672242,-0.033846127841214435,-0.015245925377732727,-0.019677040956076697,-0.009039166410060195,-0.0379860750899893,-0.03574138963618789,-0.018724712232282115,-0.0055225184344607214,-0.017435335917177608,-0.028919079136087822,-0.034399581692848846,-0.03688511610860823,-0.02416536447899753,-0.017566909762805394,-0.028524003925848973,-0.008906774442833942,-0.028886650149943183,-0.01736321759931947
2010-08-12,-0.006364908783106471,-0.018854608903098757,-0.009856000483319582,-0.013719479622102071,-0.017610479590913775,0.005194486025757561,0.00719278565602699,0.011180714366397337,-0.006721123521746253,0.0009011624347630143,0.0010349061014602867,-0.0026490015655341592,-0.01128085384458788,-0.014314926358336644,-0.01777054614179452,-0.012738768349703777,-0.011784601117750815,0.0010292911526479376,-0.0014401130679710938,0.0029082298039471155,0.001058775992084593,0.0011402148752317487,-0.0035330467094480955,0.006846641273966725,-0.007837029571427179,0.012500107997891918,-0.007585401952311166,-0.00077760778204361,-0.0038455802422915353,0.004726558399738456,0.013684278334572308,-0.009681676451651078,0.010818150565157225
2010-08-13,0.001423333226604484,-0.009964708522710142,0.013016980088831342,0.002163865984917246,0.007555563727618786,0.002584262658497094,-0.008179969145960864,-0.008292796588817097,-0.009120483552692793,0.018301738930436517,-0.0031008832458930824,-0.005313052671459317,-0.009780170812826006,-0.01391267511783234,-0.0024671068740120816,-0.007742033526994985,-0.0033513646899220317,-0.015424213776889073,-0.047115454400265544,-0.010377206568817798,-0.008198849848477519,0.0027349542266597027,-0.007598552457740881,-0.002359017052501411,-0.010110529490614306,-0.007407438108744779,0.0018640901536512988,0.004281829514188429,-0.019301191891212044,-0.0039913005525045175,0.010276130049042154,0.0017002020456715616,0.004994998223274427
2010-08-16,-0.009950181687619186,-0.004553055217275892,-0.0030235148775358267,-0.006785689422213026,0.007057842233284539,-0.0025776014592974184,-0.0028798092009980625,0.0,-0.0005937209976740743,-0.0023571355987983544,-0.003732116890895254,-0.0005006958454920607,-0.013168809012245153,0.0022273542310606853,0.004946122541150455,0.005201963823479705,-0.0007820077091560407,0.01671005480873977,-0.013118099077889522,0.01141121503843845,0.005066686879550364,-0.0036363493488557053,0.005614492850728681,-0.001390903016029732,-0.0012768429611044185,-0.0031092746791514525,-0.00334934593143299,0.004005223694756088,-0.0017710677411295617,0.008730452930563848,-0.004587103190895947,-0.004950340124150299,0.0007098809691532537
2010-08-17,0.008973398550702782,0.004814700040613795,0.001516382723176335,0.024689560721511628,0.018250748720864962,-0.00516764277756343,0.0036759733864626387,0.00627166582195593,0.0029707997678369846,0.0026583329101570463,0.012694912349974219,0.01569793330306757,0.014178371181760907,0.03432978097306183,-0.00984375303782592,0.007761559475663704,0.0053219916581459525,0.0030819235571004633,0.029652443585496346,0.025003729642323558,-0.0055715925926211884,0.005018500792416836,0.014721043267944989,0.019918900537923,0.006072251427770237,0.014971905348352799,0.013629393019939373,0.010131037357780759,0.004140036047316276,0.002412012245921469,0.0,0.0022743129970459464,0.007317450759287025
2010-08-18,0.008182393167505575,-0.0011979007557858523,0.008326666535316996,0.0001512504844942697,0.0001438039911130229,0.002597337101763353,0.00457819987261443,0.005886440599694565,0.004443182281561375,-0.003240275702192652,-0.001232812712249176,-0.011016065301265088,0.0032897628132979584,0.0033427913964645395,0.003313839059609691,0.007702197443966163,0.007317992185097877,0.0030723237973262485,0.0258194393371729,-0.018593031082859146,0.01093906980922732,-0.02859767319682671,0.04002034263566978,0.00040984061368587454,0.0031766618142725633,-0.010448936325163305,-0.0031312514503029076,-0.009386620675440716,0.02505951233874626,-0.0002828736029257817,0.003406079081229585,-0.002211504367762851,-0.0003542524444313244
2010-08-19,-0.03846167495895392,-0.01751039632062812,-0.022522145825205175,-0.020909072415635888,-0.006595160575586845,-0.018134768373845533,-0.0006512515344799796,-0.01824439658234056,-0.02123276853208722,-0.00886512984813681,-0.024897001339218683,-0.014297580708130475,-0.025409877298992023,-0.02927173648333381,-0.0355077064571695,-0.028662352574764127,-0.0037869491311594006,-0.03522243076523601,-0.002904430502108979,-0.004092109392551668,-0.02164143471145441,-0.014485619506653169,-0.018759247871550255,-0.003822647142978308,-0.029132427698748353,-0.004347544858843699,-0.02697718202438948,-0.015576318706983505,-0.0019251245483299373,0.008919644649457492,-0.004792567775941614,-0.020306258685979794,-0.0017725551047578225
2010-08-20,-0.005138000595597325,-0.004882659549637958,-0.011520786988341802,-0.0003096423778944368,-0.0062061014818014515,-0.01055401599944683,-0.00938092149935621,-0.018583440235867887,-0.004218111245834266,0.009540614117784507,-0.014982047837342138,-0.006746615057606875,-0.010092305754171527,-0.004290231732432703,-0.010274182468754778,-0.014426115076215495,-0.010861069808407842,0.0005292463647905699,0.02815563000094068,-0.008826672758859844,0.0018884002422239199,0.0018962479184794212,0.011764886868011581,0.0015077698481837931,-0.015981756356382326,-0.006862215681016637,-0.009304765806562476,-0.010416705981450503,0.005786035513478005,-0.011647485772857347,0.0050163131476810285,-0.005692513444190528,0.010298375600256371
2010-08-23,0.0014759561615895755,-0.013738932820896221,0.0,-0.020123950588125328,-0.02933474026689986,0.0,-0.0067082319403994894,0.017149002953694037,-0.003630872990860734,0.0005907038220758221,0.008997292592656025,0.010358380027899017,-0.013594187605445063,0.0025853156157380486,0.0034603477099304225,-0.009314691651586604,-0.008078494314371909,-0.011105190214647953,-0.00944298569050861,-0.03239675253414864,-0.007000800455148282,-0.01041161591586115,-0.019864587628208197,0.0035574466834258356,-0.011269362243598757,0.011306330698367839,0.002875082975225318,0.0,-0.0026848811145313567,-0.006673393645641124,-0.0069874633307351885,-0.013211916575237903,0.0010545365787659744
2010-08-24,-0.016943306445082684,-0.0156717773235725,-0.01787057427946881,-0.03744056746131641,-0.02692985568393247,-0.010666894968964558,-0.0006619433463082025,-0.01896703865546412,-0.023990180763222457,0.0020664084527102222,-0.022929961840176483,-0.009411512376418907,-0.03186913095326627,-0.028856173835279386,-0.048275551232545566,-0.0214910292342807,-0.012414114822931976,-0.015507993435348144,-0.01954246767499568,-0.010790310440542683,-0.018166867991858182,-0.017694744338053847,-0.0004945494815582485,-0.008453716587643156,-0.011062919134335436,-0.01739124248475188,-0.021980430628632308,-0.01692188979964493,-0.009228669315961446,-0.0028587355922133906,-0.00965031639202829,-0.02320721933622638,-0.01860949124986655
2010-08-25,0.013488419340066837,0.005812715374152955,0.0015821095449224387,-0.0027901970992094682,-0.005227588549632456,-0.008086107492872974,-0.002517353548842638,0.0035800717507330493,-0.0009334623804865272,-0.005007688796026644,-0.004562918269334082,-0.0005092548073319936,0.007117484241690564,-0.004298758025460314,-0.005435107995033883,0.0,0.0029623186791434275,0.003802358069249001,0.026251812236513405,0.008341404610147984,0.0005525957643450763,0.007302696729606373,0.024233415968965444,0.006462969973034083,0.013559456745531051,0.010745908846770735,0.004495451139651996,0.003930605037813617,0.0007759127000117605,-0.01003451064106231,0.005278233706241142,-0.006092138750429799,-0.01610034590867193
2010-08-26,-0.007023885186470458,-0.0017587903105572567,-0.015008202620591438,0.009216611270827624,-0.011591885206022279,-0.005434899386088765,-0.017136106968240306,-0.009632487676715762,-0.005294353804269014,-0.015689671267247185,-0.008513628453228894,-0.007299457323579173,-0.013250725303221467,0.00012739886684642876,-0.0027321337499269793,-0.0048045645185902375,-0.019876960493992235,-0.01623388529109604,-0.03742288636537183,-0.0017499949336754472,-0.0165610751612405,-0.015949766585429348,-0.002896809505477438,-0.0004096790629349867,-0.004013277397378112,-0.005628459122862806,-0.0013620989414022677,-0.009990778666063571,0.0017452188106161781,-0.004923384392166774,-0.009894860465641697,-0.0032178596626578626,-0.013090953289242924
2010-08-27,0.017498082581438812,0.029700183405020786,0.013633202051155813,0.03000667091197129,0.030492446482955904,0.027322570486030262,0.0035140345422857155,-0.009005726605001652,0.026299388584911876,0.021954905782054945,0.03214420329354839,0.022572032970915812,0.03491457517839458,0.021584142600489464,0.021004650140928893,0.014483011341201113,0.015882143561845474,0.010451115996844118,-0.006397628617258122,0.029960269174095444,0.02722403743026902,-0.0014733179406044572,0.021791880499886007,0.011345074991131687,0.02165833768672698,0.011949679806178004,0.022013997268644614,0.021819324288270714,0.0015489280533398375,0.00931322384206501,0.017132348581556656,0.023366582882508924,0.006632364590951401
2010-08-30,-0.017562973783662228,-0.02493276564480673,-0.02531697269426869,-0.016782991571785866,-0.021699503996428726,-0.023935954031129913,-0.005252321608257837,-0.0032714383545338066,-0.013117789495468601,-0.015891797088975368,-0.00682572401854209,-0.01337792382833125,-0.018165831926602816,-0.020879811361093514,-0.029517221308533736,-0.012916391675694028,-0.01066306254127436,-0.022318892250217215,-0.03417543612541807,-0.02552988007419199,-0.02049188681059655,-0.020167143336191073,-0.03033205336907563,-0.009532085989330974,-0.020537019870762174,-0.014294624901923902,-0.018299337719121067,-0.015347575604272023,-0.018168082274211628,-0.016003497567694924,-0.018447871773883406,-0.017725707767037524,-0.004758366635832512
