path_0,path_1,path_2,path_3,path_4
-0.4012936743170763,-0.4012936743170763,-0.4012936743170763,-0.4012936743170763,-0.4012936743170763
-0.42560803693787663,-0.37839116476945023,-0.4052009345286379,-0.4040188623155587,-0.3914583344313498
-0.4222708162910931,-0.34396156611163375,-0.3867833172077323,-0.401227957758893,-0.3808472479814188
-0.414217476297027,-0.30975415033676734,-0.3919521671576355,-0.3937379121304486,-0.401866528246413
-0.478719163848932,-0.2952123610554924,-0.37111647949187754,-0.4122307370189835,-0.3472596253099248
-0.516132374875208,-0.29417411835657303,-0.37577378887893764,-0.3747957145842016,-0.3133439402798859
-0.5126142173584776,-0.285854521264315,-0.3976630662347639,-0.4238664776617277,-0.3212863943531328
-0.5090448176834479,-0.2595907409472108,-0.3684157346313146,-0.43386397286866063,-0.3282857901327124
-0.5363095910765179,-0.28991279471026055,-0.4105827223144458,-0.38542122738950335,-0.3402462223857974
-0.5479829599416427,-0.3180820499365793,-0.39143579688479846,-0.4258703112333414,-0.3453436997150525
-0.5712826229630936,-0.30923949880082635,-0.4043283357541885,-0.4561821459512885,-0.34608543455326113
-0.5609318695729006,-0.3077184738552914,-0.3969660608251223,-0.47279999487305335,-0.3548527568250026
-0.5785823404135368,-0.31595126340787694,-0.41760557467733905,-0.5177657152491353,-0.3506712833047416
-0.5893259720836571,-0.35452193204590077,-0.40613635909575496,-0.5416546133237343,-0.34950242335699855
-0.5713683128364975,-0.35149141282399343,-0.3778481718576423,-0.5738693716915291,-0.3399339194889407
-0.5893777599441721,-0.3728662405649651,-0.3924238969904753,-0.5823795417779496,-0.3386490552904402
-0.6192946311909329,-0.35092701830317563,-0.38094589763940023,-0.6216775626614652,-0.30387156356404166
-0.5718600241976358,-0.32281980126774334,-0.38559301449101957,-0.6486718148666476,-0.28013464748930617
-0.5827795788979211,-0.29458560686576585,-0.38053125307082647,-0.6253177785904476,-0.2722394466581278
-0.5651393873179754,-0.2943035491241581,-0.33680282563356057,-0.6228058717069749,-0.263440933302577
-0.516447738795361,-0.325591645960857,-0.36794408179822957,-0.5989615901582285,-0.2891905092115784
-0.4657080656997179,-0.3355176753610719,-0.3868260658700208,-0.5498095443805646,-0.25663530360413345
-0.4172683180722293,-0.3139747297039237,-0.4089884313611484,-0.5000017499135149,-0.2622612771957248
-0.39683118132046225,-0.2920165498911069,-0.41320178062161916,-0.48416453855118624,-0.2426044474838791
-0.3873917472724834,-0.3175608970414131,-0.4057125890889143,-0.4494821078595794,-0.2571238192618752
-0.3913781302854127,-0.327972251807505,-0.3589197977428993,-0.4321050779703003,-0.24831686491156368
-0.41143891629729945,-0.3150854461405175,-0.37598564945059565,-0.4315344372176009,-0.26181142110461364
-0.39412454668234864,-0.30149092550264633,-0.3814245981950448,-0.421399317870099,-0.28605605243800514
-0.4332753759425235,-0.29125701309202034,-0.37731301453691113,-0.40504091848797563,-0.23419546130216007
-0.4087000996623862,-0.3126007425650634,-0.34925713481495746,-0.43987645459291835,-0.24364513048439917
-0.41069895212029917,-0.27290574662972455,-0.36808530561050945,-0.46222039731883646,-0.24556950150701318
-0.42843495504063034,-0.24809761410418563,-0.3960233973051698,-0.49343748969780665,-0.2548146845759154
-0.4419719999146362,-0.20849310565371115,-0.37164876523936186,-0.491484410284582,-0.2820177761114391
-0.41974219223590226,-0.22826990916081735,-0.4120385502355294,-0.45978652635637185,-0.27471065362931424
