path_0,path_1,path_2,path_3,path_4
10.0,10.0,10.0,10.0,10.0
9.877143958707483,10.120902771046055,9.98087297477297,9.986952252831484,10.052072165503192
9.89515674772841,10.308802408083213,10.077417297299466,10.002334813218054,10.1086680040802
9.937009333522234,10.505478725884428,10.05129960153035,10.042022870149006,10.00004629526798
9.621239022227545,10.592694849890687,10.161807083166794,9.94819221374669,10.291312573518052
9.44586066373804,10.598827724543083,10.137775340068288,10.142952622959553,10.48437634111342
9.46439220573601,10.649647814297987,10.024567994788953,9.89197505369865,10.438338291001221
9.483128222232923,10.816674789849705,10.178197323284541,9.843629434451916,10.398499753997829
9.358181436267998,10.624120569657093,9.960876948814017,10.089548255245688,10.331679911844558
9.306468819083582,10.457089760495755,10.059321090125138,9.885664618298083,10.303914990073306
9.201650541957786,10.508391903484512,9.994535020127202,9.739129522677016,10.30024250379936
9.251640544116867,10.517237213830608,10.032847360895445,9.6612991999293,10.25308961352043
9.173279586168581,10.469513134907746,9.930182622092941,9.45262227370363,10.276126287990436
9.126777671395573,10.25583655555319,9.988482235967188,9.344759219745239,10.282880569712301
9.211337303605095,10.27258280607079,10.133482683202821,9.199933230502934,10.335346255559937
9.13189108977724,10.160053147640644,10.059556967193728,9.163748904654362,10.34269152466357
8.99829120438042,10.276485530454147,10.118984777283632,8.98739686560903,10.539237573955239
9.216690314628938,10.430861254310477,10.095981276205956,8.866491570958823,10.68075026524166
9.169806414183133,10.593405482957687,10.122614137285556,8.97670415654929,10.729004752422277
9.252129094800798,10.59481254933172,10.3538829947732,8.991126258050803,10.783698616972146
9.475162289201796,10.415723565584445,10.188820732490738,9.102054213865305,10.624861068230443
9.710997035993202,10.361371719885913,10.092943073134073,9.326162589947067,10.825709713589614
9.943130575426318,10.480802942291142,9.983589899693014,9.554232549470337,10.789072646199175
10.044570884524486,10.60713817839996,9.964033855872998,9.628734578789853,10.91566511623626
10.092511631515576,10.460651538738489,10.001693642228712,9.791644452017573,10.820183779295219
10.073427158837363,10.403231092572913,10.238406419260498,9.875266974637992,10.87609529048887
9.975800685417843,10.474434331221795,10.151447193336804,9.879243836676304,10.788970916185109
10.06152263270439,10.551107424827324,10.124735426577958,9.928854429544973,10.640826345123179
9.873510125862532,10.609912841426963,10.146103634636242,10.008929951988973,10.966474068905706
9.992174649494038,10.488111194876456,10.290478148268457,9.843709594005169,10.902631390875177
9.983553169688918,10.717893239487609,10.193992028092442,9.741342275330206,10.889062392717616
9.900117697786172,10.871726852512458,10.055687117218136,9.600973127911475,10.82892506790625
9.837946282606023,11.140336238418993,10.177177217571245,9.611611570511494,10.662363720977522
9.94358300376901,11.000278409492767,9.980245658274944,9.757140992872012,10.705195386322114
10.06008349178668,11.044716886107592,10.089001300089482,9.677121890283157,10.566059411442353
10.147192116962582,10.93304425243494,10.001385754639426,9.621521869489113,10.568395781245481
10.10185752540627,10.744541680896328,9.920293013080625,9.354695204656648,10.65230860654329
9.899207622492685,10.595489672377836,9.926840997745316,9.267591822622318,10.862260060643093
9.738637547777152,10.631341288716804,9.921909648057461,9.131666610094943,10.93439565909787
9.717528505781411,10.735637642471577,10.025802328629169,9.384986494553775,11.12082276618904
9.672255169691114,10.703180008020283,10.166232800424956,9.463097250748808,11.211234661884186
9.476437356595225,10.69988710508793,10.071768218730146,9.496663549888302,11.197324381034427
9.586169600286535,10.74290695638241,10.172445399646293,9.44080021294315,11.064352456668894
9.536577124916649,10.740594331616357,10.221348933909617,9.714493968004097,11.058439970334994
9.42195660977387,10.693692310262755,10.16158555877711,9.773838802256275,10.845000850783132
9.429499151888033,10.714883244827627,10.191472819133281,9.70027066921859,10.812411902130076
9.261165262565166,10.64822993075706,10.12173060513939,9.751454488879597,10.655434513296512
9.35313274619564,10.851437666259521,9.860148092707247,9.804174320706021,10.747061083044198
9.278021547805928,10.797044506540031,9.843588867914844,9.767313524080285,10.705135614969194
9.08339817737076,10.955574454592997,9.978937102924752,9.667339301297035,10.50839673646132
9.143464652663754,10.876072617436733,9.996871191706166,9.628369543118312,10.600720568243988
9.22417114645882,10.776706960800148,9.823464292969065,9.437500224714423,10.68288291794429
9.086495724262413,10.707840883305984,9.749646200568513,9.431227037813809,10.424413590046433
9.108219124135399,10.77903475870138,9.760556897744216,9.394212190800031,10.437264647988652
9.154309826789499,10.407557125240267,10.005050436803993,9.440680919468923,10.351486710120176
9.109151570039685,10.472759820248287,9.990367688233652,9.20127219303417,10.62536589618708
9.096423681207904,10.6087789459729,9.903295519629205,9.381836752604661,10.663920677532008
9.16674872000256,10.469437885391683,10.056181230883574,9.46405696683128,10.840979389365591
9.094209735527231,10.405929314480574,10.353555533297056,9.338007395748981,10.82235279728737
9.225935397004372,10.41880039031661,10.430183226322528,9.290944476485361,10.873129656407935
9.074716864252553,10.639630782638312,10.414605188432903,9.211351334723911,10.965168292437218
9.021985976047826,10.461570590322017,10.238697223868975,9.292542321937875,10.943057838162796
9.006740835816064,10.605164506364348,10.093796658825209,9.20705238386764,10.889912266054715
