Portfolio values
-8.114499658958817
-6.458914410508402
1.2744736916373256
-4.331193344176352
12.862169533017124
6.070996559238999
-6.011379594541374
5.908961383778575
-8.959277815448814
5.21579423919362
4.090435965625659
9.354343423706219
6.262598150428303
-3.690685364335966
1.0819736156935704
4.620015605713149
8.280881442006923
-0.4402789591544405
0.8218951928490128
-1.0447259922119372
-5.594596985979166
4.977808927644745
1.4043264602167582
3.5137747793762912
6.9001731941815905
-9.018129403931642
0.49646905953454024
-2.114103501798141
-5.755525073218845
9.526635692804582
-0.8970135973342082
-5.923524204000941
-0.42012537852073706
9.40588983736832
-5.006429207639805
8.433829976397277
5.324977154447623
1.6924714431758119
-8.075571611406176
7.75615547096502
3.884569322762509
-3.743893785638562
-0.295760212624522
-2.5586974206471993
-5.589426069094944
-9.192588517952451
2.8145161124671105
-8.181220312593656
6.018704437028404
-9.271952744058652
-1.0573983158113407
1.9722345294892563
5.308206145367812
-8.242266602225381
-6.38949770318705
1.7891198206292245
-2.641243594511991
-2.2744602343877744
-4.601060278942892
-0.07781129671680986
-4.274835548770348
-8.85238242481277
4.072299111825892
-5.194482968018573
-7.768442799271455
-0.6096250769490155
12.267003388663966
-12.981217646743545
-0.11411870283523484
-5.15657008216251
-5.899282237676331
-5.861144747230426
4.895654211421714
18.0682661247971
2.6014120326540677
-2.9640345167232027
15.387500317780379
3.6084728767111685
13.44195545438216
5.773504686670059
1.3170824099771181
-7.673017349660888
-0.12336537940561243
3.5130537076961588
-0.5421301982359665
5.736714745123557
-0.7680128592052142
9.822320272868119
-9.725963692044648
1.0610644366954105
-3.5316715556335154
27.043498730408416
-0.1122926534622124
5.350994122369812
10.123206154680851
-2.966359242971045
0.45548852255934946
1.0918614385181868
-3.805748409377138
10.064918787265675
4.014409209100037
-9.58017848605342
-4.953964581366627
5.360961314319738
3.6669559385835555
-5.7522032119724145
-1.551412103287248
-3.999941938411517
0.39566667600919203
8.622710544029147
2.21281081395459
0.08884428448318005
-6.708369638670042
-2.6567951073075804
8.757266574932416
-4.544099202147528
0.4142311099982692
-0.11261590521023379
2.5991242002447024
-5.43402218981031
-7.288683543502486
0.06178898747401007
-4.545434927059844
-8.603653202908426
5.090282416330666
9.806344738281425
-2.4870737627525656
8.265474056149138
5.85350398175558
9.502675560534662
0.8949009843474158
-4.417903596462125
-7.559138290626812
-8.78923912431226
-6.062519258975762
-1.8056427219751399
1.320084152007034
9.076168433242735
-3.4403357975329847
-2.0187923138799277
12.110859880865803
8.085805421375696
3.3600945975489935
8.090054223030933
4.1870095566116206
-0.8804379384731646
25.72830118375323
2.8430157983792057
-7.37151185438082
