date,snp,djia,nasdaq,microsoft,apple,google,vix
2007-07-09,1531.849976,13649.969727000003,2670.02002,23.243805,16.750311,269.526978,15.16
2007-07-10,1510.119995,13501.700195,2639.159912,22.823591,17.009926,269.914459,17.57
2007-07-11,1518.76001,13577.870117,2651.790039,22.948101,17.015068,270.47583,16.64
2007-07-12,1547.699951,13861.730469,2701.72998,23.399439,17.230982,270.903046,15.54
2007-07-13,1552.5,13907.25,2707.0,23.204893,17.701376,274.295959,15.15
2007-07-16,1549.52002,13950.980469,2697.330078,23.368307,17.748929999999994,274.708282,15.59
2007-07-17,1549.369995,13971.549805,2712.290039,23.951933,17.853033,275.706787,15.63
2007-07-18,1546.170044,13918.219727000003,2699.48999,24.060877,17.751501,272.974548,16.0
2007-07-19,1553.079956,14000.410156,2720.040039,24.519995,17.993118,272.522491,15.23
2007-07-20,1534.099976,13851.080078,2687.600098,24.247637,18.47508,258.379486,16.95
2007-07-23,1541.569946,13943.419922,2690.580078,24.270985,18.468651,254.599075,16.81
2007-07-24,1511.040039,13716.950195,2639.860107,23.967501,17.336370000000002,255.339264,18.55
2007-07-25,1518.089966,13785.070313,2648.169922,23.897461,17.640974,253.232971,18.1
2007-07-26,1482.660034,13473.570313,2599.340088,23.329405,18.764254,252.35864300000003,20.74
2007-07-27,1458.949951,13265.469727,2562.23999,22.870289,18.48793,254.291077,24.17
2007-07-30,1473.910034,13358.30957,2583.280029,22.878065,18.17691,256.387451,20.87
2007-07-31,1455.27002,13211.990234,2546.27002,22.559017,16.934092,253.352188,23.52
2007-08-01,1465.810059,13362.370117,2553.8701170000004,22.800245,17.35051,254.812683,23.67
2007-08-02,1472.199951,13463.330078,2575.97998,22.971449,17.542011,253.853928,21.22
2007-08-03,1433.060059,13181.910156,2511.25,22.535675,16.945664999999998,249.874802,25.16
2007-08-06,1467.670044,13468.780272999997,2547.330078,22.987009,17.382633,253.352188,22.94
2007-08-07,1476.709961,13504.299805,2561.600098,22.994791,17.354368,256.34274300000004,21.56
2007-08-08,1497.48999,13657.860352000003,2612.97998,23.344969,17.223278,261.191193,21.45
2007-08-09,1453.089966,13270.679688,2556.48999,22.800245,16.243931,255.701904,26.48
2007-08-10,1453.640015,13239.540039,2544.889893,22.341129,16.065285,256.208618,28.3
2007-08-13,1452.920044,13236.530273,2542.23999,22.278881,16.423866,256.084412,26.57
2007-08-14,1426.540039,13028.919922,2499.1201170000004,22.075851,15.940619,252.656708,27.68
2007-08-15,1406.699951,12861.469727,2458.830078,21.943096,15.409820000000002,247.167419,30.67
2007-08-16,1411.27002,12845.780273,2451.070068,21.716633,15.043532,244.17189,30.83
2007-08-17,1445.939941,13079.080078,2505.030029,22.060228,15.687428,248.404373,29.99
2007-08-20,1445.550049,13121.349609,2508.590088,22.068041,15.707994,247.351212,26.33
2007-08-21,1447.119995,13090.860352,2521.300049,21.91967,16.39559,251.668137,25.25
2007-08-22,1464.069946,13236.129883,2552.800049,22.0368,17.030487,254.718307,22.89
2007-08-23,1462.5,13235.879883,2541.699951,22.099274,16.845413,254.440109,22.62
2007-08-24,1479.369995,13378.870117,2576.689941,22.497528,17.389065,255.836029,20.72
2007-08-27,1466.790039,13322.129883,2561.25,22.247644,16.997072,254.971649,22.72
2007-08-28,1432.359985,13041.849609,2500.639893,21.81035,16.299196,251.563812,26.3
2007-08-29,1463.76001,13289.290039,2563.159912,22.325733,17.232264,254.782883,23.81
2007-08-30,1457.640015,13238.730469,2565.300049,22.21641,17.511164,254.047668,25.06
2007-08-31,1473.98999,13357.740234,2596.360107,22.435062,17.797767999999994,255.96022,23.38
2007-09-04,1489.420044,13448.860352000003,2630.23999,22.497528,18.527771,260.878235,22.78
2007-09-05,1472.290039,13305.469727,2605.949951,22.239836,17.576710000000002,262.194672,24.58
2007-09-06,1478.550049,13363.349609,2614.320068,22.575623,17.351791,260.068512,23.99
2007-09-07,1453.550049,13113.379883,2565.699951,22.208595000000006,16.935381,257.996979,26.23
2007-09-10,1451.699951,13127.849609,2559.110107,22.239836,17.57028,255.577713,27.38
2007-09-11,1471.48999,13308.389648,2597.469971,22.59123,17.413486,258.980591,25.27
2007-09-12,1471.560059,13291.650391,2592.070068,22.59123,17.588279999999994,259.636322,24.96
2007-09-13,1483.949951,13424.879883,2601.060059,22.770845,17.633257,260.694427,24.76
2007-09-14,1484.25,13442.519531,2602.179932,22.677139,17.840178,262.66659500000003,24.92
2007-09-17,1476.650024,13403.419922,2581.659912,22.435062,17.788773000000006,260.952759,26.48
2007-09-18,1519.780029,13739.389647999997,2651.659912,22.59123,18.111357,265.905548,20.35
2007-09-19,1529.030029,13815.55957,2666.47998,22.388205,18.092083,271.658112,20.03
2007-09-20,1518.75,13766.700195,2654.290039,22.192978,18.032961,274.628815,20.45
2007-09-21,1525.75,13820.19043,2671.219971,22.372589,18.526485,278.240326,19.0
2007-09-24,1517.72998,13759.05957,2667.949951,22.70837,19.057287,282.174713,19.37
2007-09-25,1517.209961,13778.650391,2683.449951,23.083199,19.68704,282.66156,18.6
2007-09-26,1525.420044,13878.150391,2699.030029,23.036343,19.63435,282.244263,17.63
2007-09-27,1531.380005,13912.94043,2709.590088,23.02854,19.856695,281.9164120000001,17.0
2007-09-28,1526.75,13895.629883,2701.5,23.005114000000006,19.724316,281.802155,18.0
2007-10-01,1547.040039,14087.549805,2740.98999,23.247183,20.093178,289.392792,17.84
2007-10-02,1546.630005,14047.30957,2747.110107,23.19253,20.364357,290.306824,18.49
2007-10-03,1539.589966,13968.049805,2729.429932,22.997305,20.296236,290.123016,18.8
2007-10-04,1542.839966,13974.30957,2733.570068,23.200331,20.080324,287.644165,18.44
2007-10-05,1557.589966,14066.009766,2780.320068,23.301855,20.749926,295.105621,16.91
2007-10-08,1552.579956,14043.730469,2787.3701170000004,23.301855,21.580175,302.840302,17.46
2007-10-09,1565.150024,14164.530272999997,2803.909912,23.504879000000006,21.573753,305.602356,16.12
2007-10-10,1562.469971,14078.69043,2811.610107,23.606401,21.436232,310.674377,16.67
2007-10-11,1554.410034,14015.120117,2772.199951,23.356512,20.85017,308.990326,18.88
2007-10-12,1561.800049,14093.080078,2805.679932,23.559547,21.495352,316.63559,17.73
2007-10-15,1548.709961,13984.799805,2780.050049,23.458027,21.460651,308.051422,19.25
2007-10-16,1538.530029,13912.94043,2763.909912,23.67668,21.794809,306.009705,20.02
2007-10-17,1541.23999,13892.540038999998,2792.669922,24.270155,22.202227,314.693237,18.54
2007-10-18,1540.079956,13888.959961000002,2799.310059,24.332621,22.298618,317.743378,18.5
2007-10-19,1500.630005,13522.019531,2725.159912,23.559547,21.902767,320.271942,22.96
2007-10-22,1506.329956,13566.969727000003,2753.929932,23.825048,22.409147,323.27243,21.64
2007-10-23,1519.589966,13676.230469,2799.26001,24.129593,23.925709,335.7015990000001,20.41
2007-10-24,1515.880005,13675.25,2774.76001,24.402906,23.896151,335.72641,20.8
2007-10-25,1514.400024,13671.919922,2750.860107,24.98077,23.491308,332.095032,21.17
2007-10-26,1535.280029,13806.700195,2804.189941,27.354681,23.738068,335.120361,19.56
2007-10-29,1540.97998,13870.259766,2817.439941,26.995472,23.788197,337.42041,19.87
2007-10-30,1531.02002,13792.469727000003,2816.709961,27.776365,24.033667,345.140198,21.07
2007-10-31,1549.380005,13930.009766,2859.1201170000004,28.744678000000004,24.412811,351.215668,18.53
2007-11-01,1508.439941,13567.870117,2794.830078,28.939894,24.090221,349.332916,23.21
2007-11-02,1509.650024,13595.099609,2810.379883,28.939894,24.145485,353.326935,23.01
2007-11-05,1502.170044,13543.400391,2795.179932,28.682198,23.928284,360.480408,24.31
2007-11-06,1520.27002,13660.94043,2825.179932,28.432322,24.64929,368.49826,21.39
2007-11-07,1475.619995,13300.019531,2748.76001,27.73732,23.943703,364.101868,26.49
2007-11-08,1474.77002,13266.290039,2696.0,27.128227000000006,22.551805,344.678192,26.16
2007-11-09,1453.699951,13042.740234,2627.939941,26.339521,21.253725,329.839722,28.5
2007-11-12,1439.180054,12987.549805,2584.129883,26.066212,19.761591,313.992767,31.09
2007-11-13,1481.050049,13307.089844,2673.649902,26.998547,21.843653,328.1407470000001,24.1
2007-11-14,1470.579956,13231.009766,2644.320068,26.583305,21.348837,318.766724,25.94
2007-11-15,1451.150024,13110.049805,2618.51001,26.450109,21.116211,312.790588,28.06
2007-11-16,1458.73999,13176.790039,2637.23999,26.708666,21.384825,314.767731,25.49
2007-11-19,1433.27002,12958.44043,2593.379883,26.606808,21.071232,310.902863,26.01
2007-11-20,1439.699951,13010.139648,2596.810059,27.09256,21.700991,322.174561,24.88
2007-11-21,1416.77002,12799.040039,2562.149902,26.818346,21.650866,328.125854,26.84
2007-11-23,1440.699951,12980.879883,2596.600098,26.724333,22.046715,336.1635740000001,25.61
2007-11-26,1407.219971,12743.44043,2540.98999,25.831167,22.175241,330.8481450000001,28.91
2007-11-27,1428.22998,12958.44043,2580.800049,25.901682,22.46698,334.608704,26.28
2007-11-28,1469.02002,13289.450195,2662.909912,26.403105,23.162289,343.893311,24.11
2007-11-29,1469.719971,13311.730469,2668.129883,26.316921,23.685373,346.247986,23.97
2007-11-30,1481.140015,13371.719727,2660.959961,26.324762,23.419334,344.260925,22.87
2007-12-03,1472.420044,13314.570313,2637.129883,25.79199,22.987499,338.562988,23.61
2007-12-04,1462.790039,13248.730469,2619.830078,25.674475,23.109591,339.869476,23.79
2007-12-05,1485.01001,13444.959961000002,2666.360107,26.755663,23.840887,346.998108,22.53
2007-12-06,1507.339966,13619.889647999997,2709.030029,27.069057,24.412811,355.319,20.96
2007-12-07,1504.660034,13625.580078,2706.159912,27.053389000000006,24.971876,355.125244,20.85
2007-12-10,1515.959961,13727.030272999997,2718.949951,27.233582,24.960314,356.888794,20.74
2007-12-11,1477.650024,13432.769531,2652.350098,26.716488,24.231594,347.340881,23.59
2007-12-12,1486.589966,13473.900391,2671.139893,27.006382,24.529764,347.415405,22.47
2007-12-13,1488.410034,13517.959961000002,2668.48999,27.593987,24.654434,344.782532,22.56
2007-12-14,1467.949951,13339.849609,2635.73999,27.664511,24.469358,342.750732,23.27
2007-12-17,1445.900024,13167.200195,2574.459961,26.943705,23.699509,332.452728,24.52
2007-12-18,1454.97998,13232.469727,2596.030029,27.21792,23.51701,334.49939,22.64
2007-12-19,1453.0,13207.269531,2601.01001,27.257088,23.535006,336.496429,21.68
2007-12-20,1460.119995,13245.639648,2640.860107,27.829025,24.060656,342.616608,20.58
2007-12-21,1484.459961,13450.650391,2691.98999,28.252102,24.921757,346.093994,18.47
2007-12-24,1496.449951,13550.040038999998,2713.5,28.659513,25.550232,348.100952,18.6
2007-12-26,1497.660034,13551.69043,2724.409912,28.683016,25.569511,353.12326,18.66
2007-12-27,1476.27002,13359.610352,2676.790039,28.181589,25.520670000000006,348.105896,20.26
2007-12-28,1478.48999,13365.870117,2674.459961,28.299112,25.68261,348.995117,20.74
2007-12-31,1468.359985,13264.820313,2652.280029,27.891703000000003,25.457693,343.505829,22.5
2008-01-02,1447.160034,13043.959961,2609.629883,27.593987,25.041281,340.381134,23.17
2008-01-03,1447.160034,13056.719727,2602.679932,27.711502000000007,25.052847,340.450684,22.49
2008-01-04,1411.630005,12800.179688,2504.649902,26.935873,23.140436,326.377228,23.94
2008-01-07,1416.180054,12827.490234,2499.459961,27.116066,22.830696,322.527283,23.79
2008-01-08,1390.189941,12589.070313,2440.51001,26.207237,22.009445,313.799042,25.43
2008-01-09,1409.130005,12735.30957,2474.550049,26.982876,23.056898,324.489502,24.12
2008-01-10,1420.329956,12853.089844,2488.52002,26.896694,22.879536,321.275421,23.45
2008-01-11,1401.02002,12606.299805,2439.939941,26.567638,22.194515,317.062805,23.68
2008-01-14,1416.25,12778.150391,2478.300049,26.943705,22.977213,324.7975160000001,22.9
2008-01-15,1380.949951,12501.110352,2417.590088,26.638149,21.725409,316.76474,23.34
2008-01-16,1373.199951,12466.160156,2394.590088,26.03487,20.517296,305.984863,24.38
2008-01-17,1333.25,12159.209961,2346.899902,25.940853,20.677952,298.453857,28.46
2008-01-18,1325.189941,12099.299805,2340.02002,25.862497,20.738356,298.185577,27.18
2008-01-22,1310.5,11971.19043,2292.27002,25.039856,20.003208,290.286957,31.01
2008-01-23,1338.599976,12270.169922,2316.409912,25.016356,17.873596,272.537415,29.02
2008-01-24,1352.069946,12378.610352,2360.919922,26.050543,17.427623999999998,285.388824,27.78
2008-01-25,1330.609985,12207.169922,2326.199951,25.807665,16.709183,281.369965,29.08
2008-01-28,1353.959961,12383.889648,2349.909912,25.635302,16.709183,276.193634,27.78
2008-01-29,1362.300049,12480.299805,2358.060059,25.541286,16.905823,273.481262,27.32
2008-01-30,1355.810059,12442.830078,2349.0,25.227894,16.988077,272.363525,27.62
2008-01-31,1378.550049,12650.360352,2389.860107,25.541286,17.396778,280.326752,26.2
2008-02-01,1395.420044,12743.19043,2413.360107,23.856808,17.189854,256.283112,24.02
2008-02-04,1380.819946,12635.160156,2382.850098,23.653103,16.919961999999998,246.114258,25.99
2008-02-05,1336.640015,12265.129883,2309.570068,22.775616,16.625643,251.762527,28.24
2008-02-06,1326.449951,12200.099609,2278.75,22.344704,15.67972,249.233978,28.97
2008-02-07,1336.910034,12247.0,2293.030029,22.031315,15.58204,250.843506,27.66
2008-02-08,1331.290039,12182.129883,2304.850098,22.376038,16.126976000000006,256.675568,28.01
2008-02-11,1339.130005,12240.009766,2320.060059,22.101826000000006,16.637210999999994,258.896118,27.6
2008-02-12,1348.859985,12373.410156,2320.040039,22.203672,16.047295000000002,257.371063,26.33
2008-02-13,1367.209961,12552.240234,2373.929932,22.689434,16.630789,265.582642,24.88
2008-02-14,1348.859985,12376.980469,2332.540039,22.329041,16.381449,264.405304,25.54
2008-02-15,1349.98999,12348.209961,2321.800049,22.266359,16.017731,263.108734,25.02
2008-02-19,1348.780029,12337.219727,2306.199951,22.156248,15.702853,252.830582,25.59
2008-02-20,1360.030029,12427.259766,2327.100098,22.195566,15.913631,252.855423,24.4
2008-02-21,1342.530029,12284.299805,2299.780029,22.101189,15.620599,249.805252,25.12
2008-02-22,1353.109985,12381.019531,2303.350098,21.770847,15.353272,252.259293,24.06
2008-02-25,1371.800049,12570.219727,2327.47998,21.89669,15.389259,241.648315,23.03
2008-02-26,1381.290039,12684.919922,2344.98999,22.321413,15.313432,230.5952,21.9
2008-02-27,1380.02002,12694.280273,2353.780029,22.227026,15.803102,234.902191,22.69
2008-02-28,1367.680054,12582.179688,2331.570068,21.967482,16.696327,236.159012,23.53
2008-02-29,1330.630005,12266.389648,2271.47998,21.393318,16.067854,234.06761200000003,26.54
2008-03-03,1331.339966,12258.900391,2258.600098,21.228149,15.645016,227.033371,26.28
2008-03-04,1326.75,12213.799805,2260.280029,21.70006,16.016445,220.86349500000003,25.52
2008-03-05,1333.699951,12254.990234,2272.810059,22.116915,15.999743,222.403473,24.6
2008-03-06,1304.339966,12040.389648,2220.5,21.684332,15.542201,214.95195,27.55
2008-03-07,1293.369995,11893.69043,2212.48999,21.920286,15.711848000000002,215.274841,27.49
2008-03-10,1273.369995,11740.150391,2169.340088,22.061855,15.382832,205.473587,29.38
2008-03-11,1320.650024,12156.80957,2255.76001,23.029278,16.367310999999994,218.498871,26.36
2008-03-12,1308.77002,12110.240234,2243.8701170000004,22.518038,16.19766,218.66777,27.22
2008-03-13,1315.47998,12145.740234,2263.610107,22.51018,16.443144,220.073639,27.29
2008-03-14,1288.140015,11951.089844,2212.48999,21.991077,16.272209,217.54507400000003,31.16
2008-03-17,1276.599976,11972.25,2177.01001,22.258492,16.28763,208.5784,32.24
2008-03-18,1330.73999,12392.660156,2268.26001,23.139389,17.070326,218.161072,25.79
2008-03-19,1298.420044,12099.660156,2209.959961,22.51018,16.665487,214.604202,29.84
2008-03-20,1329.51001,12361.320313,2258.110107,22.950626,17.128162,215.374191,26.62
2008-03-24,1349.880005,12548.639648,2326.75,22.942762,17.932714,228.791931,25.73
2008-03-25,1352.98999,12532.599609,2341.050049,22.919165,18.11907,223.933533,25.72
2008-03-26,1341.130005,12422.860352,2324.360107,22.462982,18.643442,227.614594,26.08
2008-03-27,1325.76001,12302.459961,2280.830078,22.061855,18.025251,220.605179,25.88
2008-03-28,1315.219971,12216.400391,2261.179932,21.951744,18.379972,217.624557,25.71
2008-03-31,1322.699951,12262.889648,2279.100098,22.321413,18.442949,218.811844,25.61
2008-04-01,1370.180054,12654.360352,2362.75,23.202314,19.217943,231.350296,22.68
2008-04-02,1367.530029,12608.919922,2361.399902,22.934895,18.955755,231.345322,23.43
2008-04-03,1369.310059,12626.030273,2363.300049,22.80905,19.485264,226.089508,23.21
2008-04-04,1370.400024,12609.419922,2370.97998,22.934895,19.674192,234.022903,22.45
2008-04-07,1372.540039,12612.429688,2364.830078,22.934895,20.035343,236.8694,22.42
2008-04-08,1365.540039,12576.44043,2348.76001,22.612427,19.643349,232.393509,22.36
2008-04-09,1354.48999,12527.259766,2322.1201170000004,22.72254,19.463411,230.5952,22.81
2008-04-10,1360.550049,12581.980469,2351.699951,22.895575,19.863119,233.024399,21.98
2008-04-11,1332.829956,12325.419922,2290.23999,22.242767,18.910769,227.246979,23.46
2008-04-14,1328.319946,12302.05957,2275.820068,22.069725,18.993027,224.370682,23.82
2008-04-15,1334.430054,12362.469727,2286.040039,22.21916,19.070135,221.976257,22.78
2008-04-16,1364.709961,12619.269531,2350.110107,22.769735,19.753878,226.0448,20.53
2008-04-17,1365.560059,12620.490234,2341.830078,22.982084,19.855406,223.317535,20.37
2008-04-18,1390.329956,12849.360352,2402.969971,23.595579,20.697229,267.962158,20.13
2008-04-21,1388.170044,12825.019531,2408.040039,23.925911,21.612307,267.15741,20.5
2008-04-22,1375.939941,12720.230469,2376.939941,23.792202,20.589268,275.706787,20.87
2008-04-23,1379.930054,12763.219727,2405.209961,24.736029,20.934999,271.479279,20.26
2008-04-24,1388.819946,12848.950195,2428.919922,25.011305,21.712559,269.765442,20.06
2008-04-25,1397.839966,12891.860352,2422.929932,23.461866,21.814089000000006,270.272125,19.59
2008-04-28,1396.369995,12871.75,2424.399902,22.801193,22.136684,274.276093,19.64
2008-04-29,1390.939941,12831.94043,2426.100098,22.525911,22.497828,277.430573,20.24
2008-04-30,1385.589966,12820.129883,2412.800049,22.431522,22.356453,285.289459,20.79
2008-05-01,1409.339966,13010.0,2480.709961,23.123665,23.13401,294.6237490000001,18.88
2008-05-02,1413.900024,13058.200195,2476.98999,22.997816,23.254822,288.766846,18.18
2008-05-05,1407.48999,12969.540039,2464.1201170000004,22.871973,23.741922,295.527863,18.9
2008-05-06,1418.26001,13020.830078,2483.310059,23.359619,23.989969,291.285461,18.21
2008-05-07,1392.569946,12814.349609,2438.48999,22.974222,23.466888,287.629242,19.73
2008-05-08,1397.680054,12866.780273,2451.23999,23.021414,23.784334,289.621307,19.4
2008-05-09,1388.280029,12745.879883,2445.52002,23.115797,23.577419,284.747986,19.41
2008-05-12,1403.579956,12876.30957,2488.48999,23.587706,24.182755,290.580048,17.79
2008-05-13,1403.040039,12832.179688,2495.1201170000004,23.508762,24.414095,289.616333,17.98
2008-05-14,1408.660034,12898.379883,2496.699951,23.627176,23.938564000000003,286.287964,17.66
2008-05-15,1423.569946,12992.660156,2533.72998,24.037674,24.384537,288.622772,16.3
2008-05-16,1425.349976,12986.799805,2528.850098,23.674543,24.113356,288.160797,16.47
2008-05-19,1426.630005,13028.160156,2516.090088,23.256155,23.596695,286.894043,17.01
2008-05-20,1413.400024,12828.679688,2492.26001,22.703566,23.892296,287.430542,17.58
2008-05-21,1390.709961,12601.19043,2448.27002,22.300961,22.901386,273.217987,18.59
2008-05-22,1394.349976,12625.620117,2464.580078,22.474632,22.754873,272.954681,18.05
2008-05-23,1375.930054,12479.629883,2444.669922,22.143078,23.284384,270.550323,19.55
2008-05-27,1385.349976,12548.349609,2481.23999,22.450951,23.960411,278.637726,19.64
2008-05-28,1390.839966,12594.030273,2486.699951,22.245699,24.034952,282.284027,19.07
2008-05-29,1398.26001,12646.219727,2508.320068,22.348324,23.993826,289.616333,18.14
2008-05-30,1400.380005,12638.320313,2522.659912,22.356222,24.258581,291.007263,17.83
2008-06-02,1385.670044,12503.820313,2491.530029,21.945724,23.917997,285.642181,19.83
2008-06-03,1377.650024,12402.849609,2480.47998,21.558912,23.824179,281.817047,20.24
2008-06-04,1377.199951,12390.480469,2503.139893,21.740484,23.801043,284.261169,20.8
2008-06-05,1404.050049,12604.450195,2549.939941,22.340433,24.345978,291.255676,18.63
2008-06-06,1360.680054,12209.80957,2474.560059,21.701012,23.858877,281.66803,23.56
2008-06-09,1361.76001,12280.320313,2459.459961,21.87468,23.340933,277.132507,23.12
2008-06-10,1358.439941,12289.759766,2448.939941,22.016775,23.858877,275.294464,23.18
2008-06-11,1335.48999,12083.769531,2394.01001,21.408926,23.23811,270.83847000000003,24.12
2008-06-12,1339.869995,12141.580078,2404.350098,22.29307,22.267773,274.688416,23.33
2008-06-13,1360.030029,12307.349609,2454.5,22.948288,22.153391,283.908447,21.22
2008-06-16,1360.140015,12269.080078,2474.780029,22.837763,22.727884,284.55426,20.95
2008-06-17,1350.930054,12160.299805,2457.72998,22.73514,23.317801,282.890076,21.13
2008-06-18,1337.810059,12029.05957,2429.709961,22.46674,22.973362,279.372955,22.24
2008-06-19,1342.829956,12063.089844,2462.060059,22.837763,23.24968,278.289978,21.58
2008-06-20,1317.930054,11842.69043,2406.090088,22.285173,22.526104,271.449493,22.87
2008-06-23,1318.0,11842.360352,2385.73999,22.079924,22.254923,270.843414,22.64
2008-06-24,1314.290039,11807.429688,2368.280029,21.890463,22.266485,269.397827,22.42
2008-06-25,1321.969971,11811.830078,2401.26001,22.379906,22.798571,273.719727,21.14
2008-06-26,1283.150024,11453.419922,2321.3701170000004,21.90625,21.625158,262.701385,23.93
2008-06-27,1278.380005,11346.509766,2315.629883,21.811518,21.860355,262.328796,23.44
2008-06-30,1280.0,11350.009766,2292.97998,21.716801,21.519772,261.509125,23.95
2008-07-01,1284.910034,11382.259766,2304.969971,21.211573,22.450274,265.63729900000004,23.65
2008-07-02,1261.52002,11215.509766,2251.459961,20.43005,21.614882,261.817139,25.92
2008-07-03,1262.900024,11288.540039,2245.379883,20.508993,21.86421,266.764954,24.78
2008-07-07,1252.310059,11231.959961,2243.320068,20.548464000000006,22.511971,270.197632,25.78
2008-07-08,1273.699951,11384.209961,2294.439941,20.406368,23.076174,275.473297,23.15
2008-07-09,1244.689941,11147.44043,2234.889893,19.916933,22.395008,269.025238,25.23
2008-07-10,1253.390015,11229.019531,2257.850098,20.090603,22.700893,268.538422,25.59
2008-07-11,1239.48999,11100.540039,2239.080078,19.93272,22.18038,265.175293,27.49
2008-07-14,1228.300049,11055.19043,2212.8701170000004,19.853775,22.347452,259.124634,28.48
2008-07-15,1214.910034,10962.540039,2215.709961,20.643192000000006,21.802525,256.377502,28.54
2008-07-16,1245.359985,11239.280273,2284.850098,21.519442,22.209936,266.06948900000003,25.1
2008-07-17,1260.319946,11446.660156,2312.300049,21.724688,22.081411,264.99646,25.01
2008-07-18,1260.680054,11496.570313,2282.780029,20.414257,21.22546,239.104858,24.05
2008-07-21,1260.0,11467.339844,2279.530029,20.240591,21.371971,232.8853,23.05
2008-07-22,1277.0,11602.5,2303.959961,20.366894,20.823177,237.013458,21.18
2008-07-23,1282.189941,11632.379883,2325.879883,20.864229,21.368111,243.029327,21.31
2008-07-24,1252.540039,11349.280273,2280.110107,20.082706,20.438898,236.27327,23.44
2008-07-25,1257.76001,11370.69043,2310.530029,20.651089,20.836035,244.400406,22.91
2008-07-28,1234.369995,11131.080078,2264.219971,20.130072,19.843842,237.018417,24.23
2008-07-29,1263.199951,11397.55957,2319.6201170000004,20.611614000000007,20.188286,239.994064,22.03
2008-07-30,1284.26001,11583.69043,2329.719971,20.706341,20.548143,239.79039,21.21
2008-07-31,1267.380005,11378.019531,2325.550049,20.303745000000006,20.428621,235.344315,22.94
2008-08-01,1260.310059,11326.320313,2310.959961,20.082706,20.134302,232.41835,22.57
2008-08-04,1249.01001,11284.150391,2285.560059,19.956402,19.693472,230.004044,23.49
2008-08-05,1284.880005,11615.769531,2349.830078,20.690548,20.645823,238.374603,21.14
2008-08-06,1289.189941,11656.070313,2378.3701170000004,21.329981,21.102074,241.598633,20.23
2008-08-07,1266.069946,11431.429688,2355.72998,21.622065,21.022392,238.011963,21.15
2008-08-08,1296.319946,11734.320313,2414.100098,22.206232,21.790953,245.905624,20.66
2008-08-11,1305.319946,11782.349609,2439.949951,22.024668,22.306328,248.801788,20.12
2008-08-12,1289.589966,11642.469727,2430.610107,22.198338,22.713743,249.681061,21.17
2008-08-13,1285.829956,11532.959961,2428.6201170000004,22.03256,23.044048,248.399399,21.55
2008-08-14,1292.930054,11615.929688,2453.669922,22.03256,23.046619,251.111755,20.34
2008-08-15,1298.199951,11659.900391,2452.52002,21.953621,22.58651,253.426697,19.58
2008-08-18,1278.599976,11479.389648,2416.97998,21.858889,22.541523,247.539993,20.98
2008-08-19,1266.689941,11348.549805,2384.360107,21.652826,22.302473000000006,243.665192,21.28
2008-08-20,1274.540039,11417.429688,2389.080078,21.629049,22.599365,240.932968,20.42
2008-08-21,1277.719971,11430.209961,2380.379883,21.541864,22.400148,241.693024,19.82
2008-08-22,1292.199951,11628.05957,2414.709961,22.064957,22.721458,243.7099,18.81
2008-08-25,1266.839966,11386.25,2365.590088,21.922293,22.176521,239.944397,20.97
2008-08-26,1271.51001,11412.870117,2361.969971,21.613201,22.31661,235.547989,20.49
2008-08-27,1281.660034,11502.509766,2382.459961,21.843042,22.44899,232.77601600000003,19.76
2008-08-28,1300.680054,11715.179688,2411.639893,22.144209,22.329458,235.359222,19.43
2008-08-29,1282.829956,11543.959961,2367.52002,21.629049,21.788382,230.148102,20.65
2008-09-02,1277.579956,11516.919922,2349.23999,21.478462,21.359119,231.12178,21.99
2008-09-03,1274.97998,11532.879883,2333.72998,21.319942,21.458082,230.704483,21.43
2008-09-04,1236.829956,11188.230469,2259.040039,20.884037,20.720362,223.675201,24.03
2008-09-05,1242.310059,11220.959961,2255.879883,20.329248,20.586699,220.689621,23.06
2008-09-08,1267.790039,11510.740234,2269.76001,20.701752,20.296236,208.618134,22.64
2008-09-09,1224.51001,11230.730469,2209.810059,20.685904,19.494263,207.97731,25.47
2008-09-10,1232.040039,11268.919922,2228.699951,20.955366,19.485264,205.741852,24.52
2008-09-11,1249.050049,11433.709961,2258.219971,21.668673,19.618925,215.473557,24.39
2008-09-12,1251.699951,11421.990234,2261.27002,21.890594,19.142107,217.415924,25.66
2008-09-15,1192.699951,10917.509766,2179.909912,21.256542,18.039389,215.528198,31.7
2008-09-16,1213.599976,11059.019531,2207.899902,20.598711,17.977694,220.03389,30.3
2008-09-17,1156.390015,10609.660156,2098.850098,19.47328,16.429003,205.905777,36.22
2008-09-18,1206.51001,11019.69043,2199.100098,20.020145,17.233547,218.121338,33.1
2008-09-19,1255.079956,11388.44043,2273.899902,19.940884,18.110075,223.12379500000003,32.07
2008-09-22,1207.089966,11015.69043,2178.97998,20.1311,16.842848,213.680222,33.85
2008-09-23,1188.219971,10854.169922,2153.330078,20.162798,16.301765,213.248032,35.72
2008-09-24,1185.869995,10825.169922,2155.679932,20.384729,16.542101000000002,216.149155,35.19
2008-09-25,1209.180054,11022.05957,2186.570068,21.090101,16.955944,218.379654,32.82
2008-09-26,1213.27002,11143.129883,2183.340088,21.716232,16.481693,214.127304,34.74
2008-09-29,1106.420044,10365.450195,1983.72998,19.822004,13.528255,189.268982,46.72
2008-09-30,1166.359985,10850.660156,2091.879883,21.153511,14.607842000000002,198.965912,39.39
2008-10-01,1161.060059,10831.070313,2069.399902,20.987070000000006,14.02435,204.529724,39.81
