A,B,C
0.01143969637238644,0.0040836256299298795,0.07450396527654443
0.036609309186856925,-0.0036867044643659197,0.040712474165348275
-0.04777939152864117,0.002668310611430809,-0.045185444316832746
0.012980696870208886,0.018251567426669738,0.002616918489426471
0.05369807512301107,0.02878903477712851,0.05154445294457889
