A,B,C
0.01800904663507291,0.02388294429050076,0.06714784728483932
0.015633205935992447,0.023249923501911126,0.04144074297686748
-0.004180369728742795,0.0015304471785068594,0.0015329717468521506
0.00473646504132854,0.02609619313568653,0.015926474886766868
0.0636191293926398,0.026586302029596005,0.01801452106765749
