A,B,C
0.02796103688777645,0.00828240102163541,0.07385876545144233
0.03457257169918615,0.017855576639989004,0.001324488257796741
-0.011557630792296537,0.029132628729491433,0.030827151295434112
0.02381160376271338,0.013795309541535555,0.029729784542684143
0.006334191690297603,0.022653374956000907,0.04521687984294394
