A,B,C
0.03857295380577078,0.029161848472027393,0.10022756045317423
0.016026512875791293,0.016820605664196284,0.06382869914395156
-0.014068302387452387,-0.00504970742607868,-0.010653487653312747
-0.0010845436164094273,0.01925129292242913,0.01474261716291814
0.07009912053003475,0.042262083598606566,0.031607241347358164
