A,B,C
0.04126843038390172,0.012892745813621188,0.046028350420121725
0.00679924342641694,0.029691096320504155,0.04506254640825805
-0.027076618451803085,-0.015411069270009237,-0.02636227962725758
0.03206171157949654,0.006945165115277853,0.05531870601087082
0.04755104066970171,0.01778890971742552,0.04767678614193164
