A,B,C
0.04772023611527203,0.09512698611752694,0.08178116305755713
0.04725748714303167,0.03794992405108197,0.05624342090031858
-0.029642995254098668,-0.01084708863928582,-0.02602836457224144
0.007531148448787307,0.02390720034548738,0.005905295862706831
0.031009794391119092,0.06627028197980914,0.03499292653259589
