A,B,C
-0.022226963571276633,-0.0292655058347251,0.04658851302946476
0.044979301407451905,0.0015606336890298667,0.05784307249061451
-0.045738575266470946,0.0110838611729078,-0.031522361928797045
0.005556904719159567,0.02044515083714952,0.03743277213807024
0.07539444935247115,0.011174956331539046,0.027077371792039145
