A,B,C
0.020824163040696383,0.04698270908299375,0.05489495491571883
0.015927426955700968,0.02645142072389904,0.03211244936512355
-0.027693779585376506,-0.02651173939802222,-0.04563591864567608
0.048760129635980635,0.05662124878780996,0.02294862104577726
0.05213609548567158,0.03038187057165144,0.024411089772749552
