A,B,C
0.032556211607255865,0.07675735156949623,0.04426627052422718
0.04792568454987105,0.025095540898624258,0.05011923658112879
-0.021330232213063,-0.0007287554083481064,-0.014499911028007888
0.01570022260372307,0.027115343991267072,0.008392006605544608
0.016469258028065828,0.0407912207203164,0.011620612166100736
