A,B,C
0.04284341794224793,0.03418605439029436,0.09220449249911883
0.012062776585426406,0.013888092685277992,0.060494875043618716
-0.02768249966517639,-0.02470648418962089,-0.02911036329877832
-0.003627067807513481,0.020971489864240248,0.01640168768643624
0.07426694566725005,0.046899763139185174,0.03740544733331818
