A,B,C
0.02427199140012147,0.011235685119285882,0.08430977672386554
0.008691439020246584,0.01592566201783973,0.03790731997248861
-0.0034172201248703245,0.03108162234096815,0.05516982508975607
0.018600155143921975,0.02694530610368262,0.0221949767874774
0.031948164171166256,0.043965376949785855,0.01770890238016459
